timestamp,symbol,timeframe,signal,entry,sl,tp,votes_long,votes_short,debug,sent_to_discord
2025-09-15T10:45:36.725501,AVAX/USDT,15m,LONG,28.71,28.14,29.57,1,5,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: LONG,Range: SHORT",5,5 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:45:44.571363,AVAX/USDT,1h,LONG,28.72,28.15,29.58,3,3,"EMA200: LONG,MACD: SHORT,RSI: SHORT,VWAP: LONG,Supertrend: LONG,Range: SHORT",2,2 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:45:52.983401,LINK/USDT,15m,SHORT,23.39,23.86,22.69,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",6,6 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:46:00.831433,LINK/USDT,1h,SHORT,23.39,23.86,22.69,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",3,3 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:46:08.873112,TRX/USDT,15m,SHORT,0.35,0.35,0.34,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:46:17.053906,TRX/USDT,1h,LONG,0.35,0.34,0.36,3,3,"EMA200: LONG,MACD: SHORT,RSI: SHORT,VWAP: LONG,Supertrend: LONG,Range: SHORT",8,8 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:46:25.174435,DOT/USDT,15m,LONG,4.2,4.11,4.32,1,5,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: LONG,Range: SHORT",5,5 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:46:32.898243,DOT/USDT,1h,LONG,4.2,4.11,4.32,2,4,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: LONG,Supertrend: LONG,Range: SHORT",2,2 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:46:40.680938,MATIC/USDT,15m,LONG,0.38,0.37,0.39,3,3,"EMA200: LONG,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: LONG,Supertrend: LONG,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:48:50.197597,BTC/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:48:57.297936,BTC/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:49:05.156225,ETH/USDT,15m,SHORT,4523.96,4614.44,4388.24,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:49:12.879271,ETH/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:49:20.464608,BNB/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:49:27.973445,BNB/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:49:36.324152,SOL/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:49:44.192650,SOL/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:49:52.237232,ADA/USDT,15m,SHORT,0.86,0.88,0.84,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",6,6 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:49:59.409786,ADA/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:50:09.227538,XRP/USDT,15m,SHORT,2.98,3.04,2.89,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:50:16.506392,XRP/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:50:24.121953,DOGE/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:50:31.973679,DOGE/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
