timestamp,symbol,timeframe,score_long,score_short,score_threshold,score_total_weight,active_total_weight,status
2025-09-28T21:59:39.064848,SOL/USDT,15m,11.86,3.18,15.0,18.0,18.0,NONE
2025-09-28T21:59:39.514414,XRP/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-28T21:59:39.955684,ADA/USDT,15m,6.36,6.36,15.0,18.0,18.0,NONE
2025-09-28T21:59:40.403609,DOGE/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T21:59:40.859331,LTC/USDT,15m,11.86,4.24,15.0,18.0,18.0,NONE
2025-09-28T21:59:41.305034,LINK/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-28T21:59:41.752010,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T21:59:42.196089,DOT/USDT,15m,13.24,1.8,15.0,18.0,18.0,NONE
2025-09-28T21:59:42.717720,TRX/USDT,15m,2.44,9.22,15.0,18.0,18.0,NONE
2025-09-28T21:59:43.167079,AVAX/USDT,15m,8.37,7.73,15.0,18.0,18.0,NONE
2025-09-28T21:59:43.814768,ATOM/USDT,15m,6.36,5.3,15.0,18.0,18.0,NONE
2025-09-28T21:59:44.478242,ARB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:00:37.606200,BTC/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:00:38.063332,ETH/USDT,15m,6.46,6.36,15.0,18.0,18.0,NONE
2025-09-28T22:00:38.506078,BNB/USDT,15m,6.36,6.36,15.0,18.0,18.0,NONE
2025-09-28T22:00:38.957176,SOL/USDT,15m,10.8,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:00:39.408043,XRP/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:00:39.857434,ADA/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:00:40.301902,DOGE/USDT,15m,6.46,6.36,15.0,18.0,18.0,NONE
2025-09-28T22:00:40.751753,LTC/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:00:41.371094,LINK/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:00:41.880039,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:00:42.571019,DOT/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:00:43.112772,TRX/USDT,15m,7.73,6.15,15.0,18.0,18.0,NONE
2025-09-28T22:00:43.565719,AVAX/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:00:44.088607,ATOM/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:00:44.539232,ARB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:01:37.627623,BTC/USDT,15m,12.08,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:01:38.142138,ETH/USDT,15m,6.46,6.36,15.0,18.0,18.0,NONE
2025-09-28T22:01:38.584827,BNB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:01:39.028412,SOL/USDT,15m,10.8,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:01:39.571391,XRP/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:01:40.031791,ADA/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:01:40.549495,DOGE/USDT,15m,8.68,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:01:40.998121,LTC/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:01:41.441657,LINK/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:01:41.895682,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:01:42.558353,DOT/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:01:43.214986,TRX/USDT,15m,7.73,6.15,15.0,18.0,18.0,NONE
2025-09-28T22:01:43.661866,AVAX/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:01:44.104903,ATOM/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:01:44.747874,ARB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:02:37.692142,BTC/USDT,15m,12.08,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:02:38.151818,ETH/USDT,15m,7.62,6.36,15.0,18.0,18.0,NONE
2025-09-28T22:02:38.604934,BNB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:02:39.047402,SOL/USDT,15m,14.08,2.86,15.0,18.0,18.0,NONE
2025-09-28T22:02:39.491256,XRP/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:02:39.932174,ADA/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:02:40.382218,DOGE/USDT,15m,13.02,3.92,15.0,18.0,18.0,NONE
2025-09-28T22:02:40.836982,LTC/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:02:41.281152,LINK/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:02:41.726659,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:02:42.166389,DOT/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:02:42.616515,TRX/USDT,15m,7.73,6.15,15.0,18.0,18.0,NONE
2025-09-28T22:02:43.064550,AVAX/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:02:43.579800,ATOM/USDT,15m,8.9,3.92,15.0,18.0,18.0,NONE
2025-09-28T22:02:44.258500,ARB/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:03:37.731933,BTC/USDT,15m,12.08,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:03:38.184623,ETH/USDT,15m,9.0,4.98,15.0,18.0,18.0,NONE
2025-09-28T22:03:38.629668,BNB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:03:39.076164,SOL/USDT,15m,13.24,2.86,15.0,18.0,18.0,NONE
2025-09-28T22:03:39.515097,XRP/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:03:39.955754,ADA/USDT,15m,6.46,6.36,15.0,18.0,18.0,NONE
2025-09-28T22:03:40.485389,DOGE/USDT,15m,10.06,4.98,15.0,18.0,18.0,NONE
2025-09-28T22:03:40.929291,LTC/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:03:41.368085,LINK/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:03:41.893815,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:03:42.340430,DOT/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:03:42.998390,TRX/USDT,15m,3.71,9.01,15.0,18.0,18.0,NONE
2025-09-28T22:03:43.515145,AVAX/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:03:43.957915,ATOM/USDT,15m,8.9,3.92,15.0,18.0,18.0,NONE
2025-09-28T22:03:44.637336,ARB/USDT,15m,8.9,3.92,15.0,18.0,18.0,NONE
2025-09-28T22:04:37.785777,BTC/USDT,15m,11.02,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:04:38.236100,ETH/USDT,15m,9.0,4.98,15.0,18.0,18.0,NONE
2025-09-28T22:04:38.778402,BNB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:04:39.232223,SOL/USDT,15m,13.24,2.86,15.0,18.0,18.0,NONE
2025-09-28T22:04:39.685267,XRP/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:04:40.126181,ADA/USDT,15m,6.46,6.36,15.0,18.0,18.0,NONE
2025-09-28T22:04:40.570850,DOGE/USDT,15m,10.06,4.98,15.0,18.0,18.0,NONE
2025-09-28T22:04:41.018791,LTC/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:04:41.564929,LINK/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:04:42.016122,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:04:42.461694,DOT/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:04:42.975621,TRX/USDT,15m,7.73,6.15,15.0,18.0,18.0,NONE
2025-09-28T22:04:43.412741,AVAX/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:04:44.275545,ATOM/USDT,15m,8.9,3.92,15.0,18.0,18.0,NONE
2025-09-28T22:04:44.962564,ARB/USDT,15m,7.84,4.98,15.0,18.0,18.0,NONE
2025-09-28T22:05:37.838547,BTC/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:05:38.276767,ETH/USDT,15m,10.48,4.56,15.0,18.0,18.0,NONE
2025-09-28T22:05:38.730455,BNB/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:05:39.256341,SOL/USDT,15m,12.38,4.56,15.0,18.0,18.0,NONE
2025-09-28T22:05:39.702519,XRP/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-28T22:05:40.241711,ADA/USDT,15m,7.52,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:05:40.760077,DOGE/USDT,15m,12.38,4.56,15.0,18.0,18.0,NONE
2025-09-28T22:05:41.296989,LTC/USDT,15m,8.68,5.3,15.0,18.0,18.0,NONE
2025-09-28T22:05:41.808022,LINK/USDT,15m,13.34,2.44,15.0,18.0,18.0,NONE
2025-09-28T22:05:42.344580,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:05:42.807358,DOT/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:05:43.259123,TRX/USDT,15m,5.29,7.53,15.0,18.0,18.0,NONE
2025-09-28T22:05:43.707892,AVAX/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-28T22:05:44.156640,ATOM/USDT,15m,10.38,3.5,15.0,18.0,18.0,NONE
2025-09-28T22:05:44.816264,ARB/USDT,15m,10.38,3.5,15.0,18.0,18.0,NONE
2025-09-28T22:06:37.880341,BTC/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:38.345070,ETH/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:38.789879,BNB/USDT,15m,13.66,2.12,15.0,18.0,18.0,NONE
2025-09-28T22:06:39.239250,SOL/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:39.683372,XRP/USDT,15m,15.14,1.8,15.0,18.0,18.0,NONE
2025-09-28T22:06:40.132559,ADA/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:40.578484,DOGE/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:41.024769,LTC/USDT,15m,14.08,3.92,15.0,18.0,18.0,NONE
2025-09-28T22:06:41.555272,LINK/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:41.994288,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:06:42.447238,DOT/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:43.115644,TRX/USDT,15m,10.69,6.15,15.0,18.0,18.0,NONE
2025-09-28T22:06:43.563053,AVAX/USDT,15m,15.88,1.06,15.0,18.0,18.0,NONE
2025-09-28T22:06:44.241784,ATOM/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:06:44.975611,ARB/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:37.976576,BTC/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:38.434633,ETH/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:39.095942,BNB/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:39.536425,SOL/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:40.207040,XRP/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:40.877520,ADA/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:41.335697,DOGE/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:41.858270,LTC/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:42.302445,LINK/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:42.981630,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:07:43.443710,DOT/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:43.966803,TRX/USDT,15m,13.34,3.5,15.0,18.0,18.0,NONE
2025-09-28T22:07:44.620731,AVAX/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:45.512621,ATOM/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:07:46.178303,ARB/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:37.987737,BTC/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:38.510189,ETH/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:39.093064,BNB/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:39.542935,SOL/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:39.990499,XRP/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:40.445564,ADA/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:40.888733,DOGE/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:41.328166,LTC/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:41.773723,LINK/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:42.434568,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:08:43.110242,DOT/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:43.566083,TRX/USDT,15m,15.46,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:08:44.097540,AVAX/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:44.552714,ATOM/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:08:45.224274,ARB/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:38.083419,BTC/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:38.546539,ETH/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:38.990682,BNB/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:39.430764,SOL/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:39.885244,XRP/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:40.330523,ADA/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:40.993985,DOGE/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:41.440733,LTC/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:41.892600,LINK/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:42.343256,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:09:43.210150,DOT/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:43.661741,TRX/USDT,15m,13.34,3.5,15.0,18.0,18.0,NONE
2025-09-28T22:09:44.098518,AVAX/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:44.544055,ATOM/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:09:44.991854,ARB/USDT,15m,16.84,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:10:38.056809,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:38.594039,ETH/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:39.041672,BNB/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:39.582375,SOL/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:40.039163,XRP/USDT,15m,13.98,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:10:40.479851,ADA/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:40.922443,DOGE/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:41.368985,LTC/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:41.886617,LINK/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:10:42.335908,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:10:42.783653,DOT/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:43.316598,TRX/USDT,15m,13.02,2.76,15.0,18.0,18.0,NONE
2025-09-28T22:10:43.861779,AVAX/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:44.389639,ATOM/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:10:45.131400,ARB/USDT,15m,13.34,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:11:38.058441,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:11:38.520417,ETH/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:39.062053,BNB/USDT,15m,13.98,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:39.507811,SOL/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:11:39.959022,XRP/USDT,15m,15.04,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:40.408531,ADA/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:40.950589,DOGE/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:41.394126,LTC/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:11:42.071299,LINK/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:42.659451,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:11:43.109402,DOT/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:43.860782,TRX/USDT,15m,13.02,2.76,15.0,18.0,18.0,NONE
2025-09-28T22:11:44.391946,AVAX/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:11:44.897998,ATOM/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:11:45.343371,ARB/USDT,15m,14.72,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:38.175030,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:12:38.634460,ETH/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:39.071448,BNB/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:39.514945,SOL/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:12:40.044305,XRP/USDT,15m,15.04,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:40.575021,ADA/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:41.016888,DOGE/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:41.463981,LTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:12:41.991390,LINK/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:42.514850,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:12:43.179334,DOT/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:43.700458,TRX/USDT,15m,13.02,2.76,15.0,18.0,18.0,NONE
2025-09-28T22:12:44.146651,AVAX/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:12:44.668229,ATOM/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:12:45.336350,ARB/USDT,15m,15.78,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:38.123442,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:13:38.591473,ETH/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:39.036994,BNB/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:39.488144,SOL/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:13:39.928564,XRP/USDT,15m,15.04,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:40.443182,ADA/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:40.887702,DOGE/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:41.336518,LTC/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:13:41.785011,LINK/USDT,15m,13.98,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:42.432675,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:13:43.108209,DOT/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:43.561433,TRX/USDT,15m,9.85,4.03,15.0,18.0,18.0,NONE
2025-09-28T22:13:44.000996,AVAX/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:13:44.668661,ATOM/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:13:45.318010,ARB/USDT,15m,13.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:38.107284,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:14:38.569909,ETH/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:39.019522,BNB/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:39.461178,SOL/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:14:39.914710,XRP/USDT,15m,15.04,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:40.358176,ADA/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:40.809133,DOGE/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:41.266578,LTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:14:41.914463,LINK/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:42.353643,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:14:42.805721,DOT/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:43.465221,TRX/USDT,15m,9.85,4.03,15.0,18.0,18.0,NONE
2025-09-28T22:14:44.323236,AVAX/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:14:44.773268,ATOM/USDT,15m,16.94,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:14:45.461272,ARB/USDT,15m,15.78,0.0,15.0,18.0,18.0,NONE
2025-09-28T22:15:38.120892,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:38.572516,ETH/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:39.021553,BNB/USDT,15m,12.6,2.44,15.0,18.0,18.0,NONE
2025-09-28T22:15:39.573432,SOL/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:40.012900,XRP/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:40.459327,ADA/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:40.901197,DOGE/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:41.345214,LTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:41.794519,LINK/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:42.247115,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:15:42.687431,DOT/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:43.221519,TRX/USDT,15m,8.57,5.41,15.0,18.0,18.0,NONE
2025-09-28T22:15:43.893813,AVAX/USDT,15m,11.54,2.44,15.0,18.0,18.0,NONE
2025-09-28T22:15:44.554533,ATOM/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:15:45.219908,ARB/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:38.171406,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:38.629954,ETH/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:39.073832,BNB/USDT,15m,14.5,2.44,15.0,18.0,18.0,NONE
2025-09-28T22:16:39.518712,SOL/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:39.964532,XRP/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:40.418577,ADA/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:40.949094,DOGE/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:41.400262,LTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:41.837683,LINK/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:42.356349,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T22:16:42.813222,DOT/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:43.259061,TRX/USDT,15m,8.57,5.41,15.0,18.0,18.0,NONE
2025-09-28T22:16:43.707447,AVAX/USDT,15m,11.54,2.44,15.0,18.0,18.0,NONE
2025-09-28T22:16:44.162062,ATOM/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:16:45.061239,ARB/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:17:38.236019,BTC/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:17:38.680293,ETH/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:17:39.124510,BNB/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:17:39.566315,SOL/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-28T22:17:40.010580,XRP/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
